osm_type,osm_id,lat,lon,poi_type,functional_group,name,seniunija,seniunija_nr,cluster
node,3755639779,54.6795576,25.2705006,amenity:restaurant,leisure,Cheng Long,Naujamiestis,17.0,67
node,3755666371,54.6793009,25.2705569,office:notary,work,Vilniaus miesto 24-asis notaro biuras,Naujamiestis,17.0,67
node,3755667901,54.6800844,25.2702582,office:insurance,work,Fillix,Naujamiestis,17.0,67
node,3756205353,54.6527963,25.2767385,shop:baby_goods,retail,Baby city,Naujininkai,19.0,129
node,3756205354,54.6529424,25.2767233,shop:electronics,retail,Elesen,Naujininkai,19.0,129
node,3756205355,54.6539453,25.277711,amenity:fast_food,leisure,McDonald's,Naujininkai,19.0,129
node,3756205356,54.6533487,25.276705,shop:supermarket,retail,Rimi Hypermarket,Naujininkai,19.0,129
node,3756229007,54.717872,25.3033489,amenity:restaurant,leisure,Pool House,Žirmūnai,2.0,71
node,3765354477,54.670257,25.284226,tourism:museum,leisure,Geležinkelių muziejus,Naujamiestis,17.0,67
node,3770117706,54.6784089,25.2130069,shop:greengrocer,retail,,Lazdynai,11.0,96
node,3770169135,54.7248773,25.2815683,shop:alcohol,retail,Baltupių alaus krautuvėlė,Verkiai,1.0,71
node,3783055586,54.7157894,25.2250368,shop:alcohol,retail,Kiškis,Viršuliškės,9.0,141
node,3790510070,54.6936495,25.2679243,amenity:restaurant,leisure,Valgykla „Taumartis“,Naujamiestis,17.0,67
node,3791260778,54.6748859,25.2242053,amenity:restaurant,leisure,Sigmutėlė,Lazdynai,11.0,142
node,3793006628,54.7914202,25.2749253,amenity:cafe,leisure,Alzimija,,,-1
node,3798975882,54.6824436,25.2774707,shop:clothes,retail,R'Fashion,Senamiestis,16.0,67
node,3799141481,54.6931952,25.2513554,shop:florist,retail,flower shop,Žvėrynas,6.0,80
node,3800842095,54.7054036,25.3100303,shop:copyshop,retail,,Antakalnis,13.0,75
node,3804553714,54.693234,25.2734905,amenity:bar,leisure,Beer garden,Šnipiškės,3.0,69
node,3808293467,54.7130037,25.2989624,shop:car_repair,retail,Kemi autoservisas,Žirmūnai,2.0,71
node,3808293468,54.7323858,25.2356176,shop:car_repair,retail,Kemi autoservisas,Pašilaičiai,7.0,72
node,3818323182,54.7176504,25.2937232,shop:car_repair,retail,Melga,Žirmūnai,2.0,71
node,3843258808,54.6911372,25.2973222,amenity:university,education,Lietuvos muzikos ir teatro akademijos - Teatro ir kino fakultetas,Senamiestis,16.0,105
node,3880426842,54.6841043,25.2868887,office:company,work,Valstybinė kalbos inspekcija,Senamiestis,16.0,67
node,3880426843,54.6897268,25.263564,office:company,work,Valstybinė lietuvių kalbos komisija,Naujamiestis,17.0,67
node,3886062363,54.7067616,25.2680934,amenity:university,education,„LinkMenų fabrikas“ VGTU Kūrybiškumo ir inovacijų centras,Šnipiškės,3.0,143
node,3887173597,54.6822233,25.267824,office:it,work,A-GAIN,Naujamiestis,17.0,67
node,3889092272,54.7419045,25.223347,amenity:charging_station,transport,,Pašilaičiai,7.0,72
node,3891300049,54.7008905,25.2600482,office:telecommunication,work,"Telia Lietuva, AB",Žvėrynas,6.0,80
node,3894651439,54.6816595,25.2662124,shop:radiotechnics,retail,Evita,Naujamiestis,17.0,67
node,3894651440,54.6822977,25.2653771,amenity:cafe,leisure,Taste Map,Naujamiestis,17.0,67
node,3904090929,54.6941078,25.2760079,shop:books,retail,Pegasas,Šnipiškės,3.0,69
node,3904091091,54.6726485,25.2452146,shop:hairdresser,retail,,Vilkpėdė,18.0,67
node,3908146343,54.6758247,25.2137544,amenity:restaurant,leisure,Pizza Siracusa,Lazdynai,11.0,96
node,3908686357,54.7296524,25.2273954,shop:hairdresser,retail,Ulga,Pašilaičiai,7.0,102
node,3916019678,54.7167648,25.1881739,shop:car_repair,retail,Auksinis vairas,,,34
node,3926602238,54.6696581,25.2371201,shop:alcohol,retail,Solo Vynoteka,Vilkpėdė,18.0,83
node,3929114485,54.6159854,25.1516766,office:company,work,Vireka,Paneriai,20.0,21
node,3942854957,54.6706609,25.0913355,shop:clothes,retail,Nebasa,Grigiškės,21.0,4
node,3948130930,54.7015881,25.3937089,shop:convenience,retail,,Naujoji Vilnia,14.0,-1
node,3954032562,54.685933,25.4223363,shop:hairdresser,retail,,Naujoji Vilnia,14.0,18
node,3957698066,54.7122116,25.4147833,shop:supermarket,retail,Norfa XL,,,32
node,3958102322,54.7011348,25.4080723,shop:alcohol,retail,Vyno meka,Naujoji Vilnia,14.0,15
node,3958102323,54.7011542,25.408276,shop:florist,retail,Forzitija,Naujoji Vilnia,14.0,15
node,3960003657,54.6724101,25.2351009,shop:tailor,retail,Danesa,Vilkpėdė,18.0,-1
node,3976539469,54.6975581,25.2532873,office:estate_agent,work,UAB Ontex,Žvėrynas,6.0,80
node,3980193299,54.6785481,25.2779411,amenity:restaurant,leisure,Gaspar's,Senamiestis,16.0,67
node,3995345071,54.6770967,25.2708699,shop:electronics,retail,Fortakas,Naujamiestis,17.0,67
node,3995345072,54.6769758,25.2709423,shop:mobile_phone,retail,MMTC,Naujamiestis,17.0,67
node,3995345073,54.675499,25.256801,shop:mobile_phone,retail,,Naujamiestis,17.0,67
node,3995345074,54.7096011,25.2618489,shop:mobile_phone,retail,MTTC,Šeškinė,5.0,70
node,3995345077,54.6939131,25.2763204,amenity:fast_food,leisure,Hesburger,Šnipiškės,3.0,69
node,3997805852,54.7241431,25.2322957,amenity:pub,leisure,Šopenas,Pašilaičiai,7.0,68
node,3997805853,54.7266999,25.2386435,amenity:clinic,healthcare,InMedica Alfa,Pašilaičiai,7.0,68
node,3998557535,54.6773172,25.2793188,tourism:hotel,leisure,Hotel Rinno,Senamiestis,16.0,67
node,3999121895,54.6706231,25.2570356,office:company,work,BTT group,Vilkpėdė,18.0,67
node,4009648287,54.6810083,25.2835366,amenity:charging_station,transport,,Senamiestis,16.0,67
node,4009648288,54.6845579,25.2898092,amenity:restaurant,leisure,Grey,Senamiestis,16.0,67
node,4010736341,54.6758702,25.2889188,office:company,work,Vilnius Running Tours,Senamiestis,16.0,67
node,4014369614,54.6539615,25.276195,amenity:parking,transport,,Naujininkai,19.0,129
node,4021100205,54.6726739,25.1575444,amenity:fast_food,leisure,Keulė Rūkė Garai,Paneriai,20.0,-1
node,4036871134,54.6148354,25.1573631,amenity:cafe,leisure,Macleo Cafe,Paneriai,20.0,21
node,4036879704,54.612319,25.1548138,amenity:cafe,leisure,Verube,Paneriai,20.0,21
node,4036890849,54.6204389,25.1454001,shop:bakery,retail,Kvapas ir skonis,Paneriai,20.0,21
node,4036899905,54.6248054,25.1421806,amenity:cafe,leisure,Thermo Fisher Scientific canteen,Paneriai,20.0,21
node,4036912855,54.6189657,25.1554202,office:company,work,Dartolitas,Paneriai,20.0,21
node,4036912856,54.6189177,25.1553135,office:company,work,Ovix,Paneriai,20.0,21
node,4036912857,54.6189932,25.1552304,office:company,work,Vilna,Paneriai,20.0,21
node,4036962887,54.6224708,25.1543021,office:company,work,Litamilk,Paneriai,20.0,21
node,4036962888,54.6216185,25.1553833,shop:convenience,retail,Kauno grūdai,Paneriai,20.0,21
node,4036979341,54.6289143,25.1756259,shop:convenience,retail,Aibė,Paneriai,20.0,-1
node,4039155719,54.6776919,25.2562956,amenity:fast_food,leisure,Express Pizza,Naujamiestis,17.0,67
node,4039182164,54.6726833,25.2591616,office:coworking,work,Do Day,Naujamiestis,17.0,67
node,4039182165,54.670912,25.2592045,amenity:restaurant,leisure,Mokslininkai,Naujamiestis,17.0,67
